TEXTS,RESULT
"소를 예방, 제거 또는
하용수준으로 감소시킬수 있는
공정이나 단계를 중점적으로 관리
HACCP 대응의
위생적 구조'
환경대응
공장
기능적
HACCP 공간구축
유연성있는
경제적인
직품공장
안전하고 건강한 먹거리를 만들기위한)
고철남홍삼의 노력은 지속될것입니다.
HACCP
고철남심
고철남홍삼
하루한포
KOREAN RED GINSENG EXTRACT ONE DAY ONE STICK
고철남홍삼
하루한포
전체식 홍삼
홍삼을 통으로 갈았습니다
10mlx 30포 (1개월분)
고혈낮위
고철남홍삼
하루한포
고철남홍삼
고칠
아루한포
하
(주)고철남홍삼 전속모델 송해
1DAY
홍삼을 통으로 갈아넣은
전체식 홍삼
하루에 딱 한번!
하루 한포
믿을 수 있는
국내산 6년근
전
식
홍삼을
통으로
삼
E습니다
홍삼의 모든 것을 담기 위해 버리는 것 없이
홍삼을 통째로 갈아 넣었습니다.
고철남홍삼은
홍삼을 통으로
초미세
미립자
분말화
하였습니다
홍삼을 추출하고 버려지는 영양분 없이
홍삼이 가진 전체 영양분을
한포에 섭취하실수 있습니다
홍삼을 달이고 남는 홍삼박 (홍삼찌꺼기)은
닭의 모이 혹은 밭의 거름으로 사용됩니다.
달이고 남은 '홍삼박' 에도 유효성분이
일부 존재하기 때문입니다.
홍삼박
고철남홍삼은 홍삼을 통으로
초미세분말화하여
전부 섭취하실 수 있습니다.
초미세분말화 된 홍삼으로 인해
침전물이 생길수 있으니
꼭! 흔들어 드세요!
""고칠남홍삼
하루한포
기본에 충실한 심플한 성분
식물혼합농축액
홍삼
80%
20%
한눈에도 제품의 원료 및 부원료를 확인하실 수 있습니다.
국내산
b년근
홍삼
인삼은 대개 4년까지는
똑같이 자라지만 4년 이후부터는
환경, 토양, 재배자의 기술에 따라
품질이 크게 달라집니다
재배기술과 환경이 적합하지 않으면
4년 이후부터
인삼이 썩기 시작하여 손실되므로
숙련된 재배 기술과
철저한 환경관리가 중요합니다
어 디 서 나
간 편 하게
꺼 내 먹 자
집에서
이지퀵커트
회사에서
학교에서
부담없이 언제 언디서나 간편하게!
01
휴대 간편한
스틱
02
운동 전후에
간편하게
03
사무실에서
간편하게
04
식탁에 두고
온 가족이 섭취
05
활력이
필요할 때
섭취방법
1일 섭취횟수
성민 1일 1-2회
섭취시간
보관방법
1회 섭취량
식후 또는 식간
직사광선물 피하여
서늘한 장소에 보관,
섭취시 주의사항
이상이 없으니 잘 혼들어 드십시오.
삼성화재
생산물 책임보험 가입
$130704-001
생산물
배상책임보험 가입
고철남홍삼은 사고 발생시
1억원까지 보상하는 보험에
가입이 되어있습니다
OVC
삼성화재
SAMSUNG
상품 정보고시
홍삼음료
고철남홍삼 하루한포
제품명
식품의유형
10ml x 10포 / 30포
내용량
유통기한
표기일까지
(주)고철남홍삼
내포장재질
폴리에틸렌
판매원
1일 1-2회, 1회 1포 섭취
소비자상담실
응용방법
080-3555-777
품목보고번호
2009008703225
홍삼분말추출액 [고형분 2.9% 이상, 홍삼성분 1.5mg/g, 정제수, (홍삼분말 100%, 6년근 국산),
""원료삼배합비율(홍삼근 70%, 홍미삼 30%)] 77.3%, 홍삼농축액 [고형분 60% 이상,
홍삼성분 50mg/B, 진세노사이드 Rgl+Rb1+Rg3의 합 5.9mg/g, 6년근 국산,
""원료삼배합비율(홍삼근 70%, 홍미삼 30%)] 2.7%,
식물혼합농축액 [과당 69%, 홍삼추출액 20%, 정백당 8%, 벌꿀(국산) 3%)] 20%
원재료명 및 함량
개봉시 손을 벨 수 있으므로 주의하시고, 파우치를 그대로 전자레민지에 데우지 마십시오.
특이체질 및 알러지 체질의 경우 성분을 확인하신 후 섭취하십시모,
포장이 변형, 팽창, 손상되었거나 내용물이 변질되었을 경우 음용하지 마십시오.
원료성분에 의해 간혹 침전물이 생길 수 있으나 제품 품질에는 이상이 없으니 잘 흔들어
섭취시 주의사항
드십시오.
직사광선을 피하여 서늘한 곳에 보관하십시오
개봉 후에는 변질 될 수 있으므로 바로 드십시오.
보관상 주의사항
제품명 : 고철남홍상 하루한포
영양성분
식품의유형 : 홍삼음료
내용량 : 300ml (10ml x 30포)
품목보고번호: 2009008703225
원재료명 및 할량 : 홍상분말추출액 [고형분 2.99% 이상, 홈삼성분 1.5mg/g
정제수, (홍삼분말 100%, 6년근 국산), ""원료삼배합비율(홍삼근 70%,
홍미삼 30%)] 77.39%, 홍삼농축액 [고형분 60% 이상, 홍삼 성분50mg/g.
진세노사이드 Rg1+Rbl+Rg3의 합 5.9mg/g, 6년근 국산,
•원료삼배합비율(홍삼근 70%, 홍미삼 3096)] 2.7%, 식물훈합농축액 [과당
69%, 홍삼추출액 209%, 정백당 8%, 벌꼴(국산) 3%)] 20%
음용방법 : 1일 1-2회, 1회 1포 섭취
섭취시 주의사항 :개봉시 손을 별 수 있으므로 주의하시고, 파우치를 그대로
전자레인지에 데우지 마십시오. 특이체질 및 알러지 체질의 경우 성분을
확인하신 후 섬취하십시오. 포장이 변형, 평창, 손상되었거나 내용물이
변질되었을 경우 음몸하지 마십시오. 원료성분에 의해 간혹 침전물이
생길 수 있으나 제품 품질에는 이상이 없으니 잘 흔들어 드십시오.
10mlSt
보관상 주의사항 : 직사광선을 피하여 서늘한 곳에 보관하십시오.
개봉 후에는 변질 될수 있으므로 바로 드심시오.
내포장재질 : 폴리에틸필렌
유통기한 : 표기일까지
판매원: (주)고철남홍삼
제조원 : (주)고절남홀삼 인천시 강화군 강화읍 강화산단로 61
소비자상담실 : 080-3555-777
www.hong3.co.kr
(주)고철남홍삼 고객센터
help@hong3.co.kr
080-3555-777
문의사항/주문 등 전화 주시면 친절히 상담해드립니다.
상담시간 : 오전 09:00-오후 06:00
점심시간 : 오후 12:00 - 오후 01:00
*주말, 공휴일 휴무*
|평일 16:00 이전 주문 당일배송
(주말,공휴일 제외)
|금요일 마감 이후에 입금 확인된 주문은
그 다음주 월요일부터 순차적으로 발송됩니다
|꼭 받으신 택배사(롯데택배)로
교환/반품 해주세요
쫓고철남콤심
롯 데 택 배
고철남홍삼
하루아파.
고철남홍삼
하루한포
10ml19ko",1
"wooriga
(주)우리가스토리
보이차란? 중국 10대 명차 중 하나인 보이차(푸얼차)는 차 앞을 발효
하여 만든 흑차의 일종입니다.",0
"10배농축
보이차추출분말
Puer tea Extract Powder
""나를 가볍게 만드는 습관, 보이치""
보이차의 유효성분을 10배농축하여 담은 고농축 추출분말로
보이차 특유의 쌉싸름함과 부드러움이 느껴지며 입자가 고와
다양하게 활용하실 수 있습니다.",0
"> Recipe 는
TEA
YOGURT
ETC
요거트나 미숫가루,
선식, 스무디에 넣어 드세요.",0
"보이차를 간편하게
물이나 차로 섭취하세요.",0
"각종 요리에 첨가하여
드셔도 좋습니다.",0
"10배농축 보이차추출분말
선물세트
""우리가스토리의 10배농축 보이차추출분말 선물세트를 구입하시면,
고급스러운 3구선물세트+ 패키지에 담아 보내드립니다.
선물세트에 마음을 담아 선물해보세요.""
woorigastory
SUPERPOWDER+
이렇게
담아
드려요
박스사이즈
쇼핑백사이즈 : 가로 38cm * 세로 16.5cm * 높이 22cm
: 가로 37cm * 세로 14.5cm * 높이 10cm
* 실제 사이즈를 측정하였으며, ±1cm의 오차가 있을 수 있습니다.",0
"wooriga.
SUPERPOWDER+
wooriga.
superfood & tea
nuts &berries
seeds &organic
SUPERPOWDER+
superpowder+
제품명: 보이차추출분말
식품유형: 고형차
원산지: 중국
판매원: (주)우리가스토리
보관방법 : 고온다",0
"습, 직사광선을 피해 서늘하고 건조한 곳에 보관하십시오.",0
"원재료명 및 함량: 보이차추출분말 100%(고형분함량 50%)
제조사/수입사: 제품에 별도표기
중량: 제품에 별도표기
보관시에는 밀봉하시기 바랍니다.",1
"주의사항: 본 제품은 땅콩, 호두, 대두, 우유, 밀 등을 사용한 제품과 같은 소분 시설에서 포장하고 있습니다.",0
본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거 교환 또는 보상받을 수 있습니다.,0
"pioripa
suR이 차
iriga
ooripa
보이자
OWDER
10
이 차",0
"방말년도 잡채어묵 /250g
선택 11
제품명 : 잡채어묵
원재료 및 함량 :연육64.6%(수입산/어육3.75%,설탕,폴리인산
나트륨, 소맥분(밀/수입산:미국산,캐나다산)16,72%(건당면6.18%,
당근.12%,파.12%, 대두 유(대구),식염.D-키실로오스,(발색제), 글
루코노텔타락톤(산도조절제).L-글루타민산나트륨(향미증진제),
소르빈산칼륨(합선보존료),폴리인산에이-500(포리인산나트륨),삭
카린나트륨(합성감미료):
보관방법 : -180이하 냉동보관
유통기한 : 제조년월일로부터12개월
잡채와 야채로 속을
꽉깍 채운 오동통
잡채어묵",1
"HOLIDAYS
Premium Quality
Noni
프리미엄 노니 타블렛
(98%이상)
고항량
HOLI다
AYS
HOLIDAYS*
Premium
Ouality
NO
Premium Quality
Noni ni
노니주출알88
Day 1 Tablets
노니주술운일480
1 Day 1 Tablets
노니
X 120정
500pg X 120정(60g/235kall
20배
고농축
Y 천가
98%
합성보존료 %첨가
합성착색료 첨가
합성향료 첨가
98% 이상
노니추출분말
사용
영양소파괴 최소화
저온 스프레이 공법
사용
20배 고농축
노니추출분말을
1정에 담았다!",0
"세계적으로 화제의 중심인, 노니란?
노니는 남태평양 화산토와 풍부한 일조량으로 자라는 열매로, 수십개의 꽃이 피어
하나의 열매를 맺는 불가사의한 과실입니다.",0
"2,000여년 전부터 신이선물한 식물로
귀하게 대접받았으며, 남태평양의 원주민들에게는 건강 필수품으로 알려져 있습니다",0
"또한노니는 우리나라 동의보감에선 해파극, 파극천이라는 이름으로 기록되어 있는
열매로 바다, 하늘 끝까지 뻗어나간다는뜻으로노니의 풍부한 양양을 알 수 있습니다.",0
"홀리데이즈는 스펙트럼처럼 서로 다른 컬러를 가진
모든사람들의 건강을 위해 노력합니다.",0
"건강한 노니추출분말을 사용한
진짜를 만나다!",0
품질 좋은 노니만을 선별하여 자연의 건강함을 담아내다.,0
"(순도 100 %
하이난의 숙성노니를
사용한 노니 타블렛
약 200여 종의
파이토케미컬
노니의 풍부한 영양!
·호차: TRENGS NPO00CENCE& TEONOLO0r
불검
중금속
식품의약품안전처에서
중금속
불검출 테스트 완료
TEST 완료
(경인지방식품의약품안전청, 2018년)
20배 고농축
노니추출분말을
간편하게!
하루 1정으로 끝!
동의보감 기록
'해파극과 파극천'으로
나왔던 풍부한 영양성분의
신비의 과일!
해파극-기운이바다로까지 뻔치게 한다.",0
파극천-땅끌에서 하늘까지 힘을 솟구치게 한다.,0
"신이 내린 선물 노닝, 와왜 좋은 걸까요?",0
"200여 종의 파이토케미컬
노니 열매에 있는 풍부한 영양을 한눈에
자연유래 미네랄 7종
'프로제로닌' 성분 함유
·칼슘
.나트륨
.마그네슘·철
·몰리브덴산
·인
스코폴레틴 함유
폴리페놀 함유
필수아미노산 9종
자연유래 비타민 12종
아미노산 18종
.비타민A ·티아민
.비타민B6 ·리보플라빈
.비타민B12 . 엽산
비타민C ·나이아신
.비타민E ·비오틴
. B-카로틴 ·판토텐산
·마이소루신
·트립토핀
·루신
·발린
·라이신
·에티오닌
·시스틴
·티로신
·알라닌
·글리신
·글루탐산 ·아르기닌
.메닐알라닌 ·프롤린
·히스타딘 ·아스피르트산
·세린
·트레오닌
•제품이 아닌 노니 원과에 대한영양정보로 제품과는 차이가 있을 수 있습니다.",0
"출처 : TRENDS IN FO00 SCENCE & TECHNOL0GY 452015) 18-429/THE EFSAJOUNAL(20099881-16
동양의 하와이, 하이난 노니!",0
"하이난은 하와이와 같은 북위 선상에 위치해 있어
하와이와 토양, 기후 등 자연환경이 많이 닮아있습니다.",0
"하이남- 북위 19.2
하와이- 북위 21
하OEE악만년전
100만년동안 일어난
화산폭발로 생겨난 화산섬입니다.",0
"중국정부선정
AAAA급 관광지
화산재 토양 면적이
제주도의 약 20배
유네스코 지정
세계 지질공원
Check Pofmt
온도가 맞는 곳은 많지만 해풍과 화산토 모두를 갖춘 곳은
오직 하와이, 인도네시아 그리고 하이난 뿐입니다",0
"노니의 진함, 20배 고농축!
20 kg을사용해야 약1 k을 만들수 있
20배 고농축 노니추출분말로 더욱 짙은 양양을 선사합니다.",0
"노니의 비밀, 프로제로닌!
파인애플의 40배에 달하는 제로닌 함유!
유용한성분이 풍부한 제로닌과 프로제로닌
오직 열대과일에서만 나는 제로닌의 양양을 풍부하게 자냈습니다.",0
"노니 속, 폴리페놀 함량!
Sarat
키위의 120배/ 망고의 약 143배에 달하는 노니의 폴리페놀 함량!
364.7
'폴리페놀 함량 비교
키위의 약 120배 / 망고의 약 143배
2,99
노니
키위
망고
100 g 당 / 단위 mg
출처: 2012년 한국식품저장유통학회지, 2014년 국제식품과학명양저널
자연을 그대로! 진한 고농축
노니추출분말 98 % 이상
HOLID
Premium HOLIDAYS
NO NOni
노니
Vmg X 120점(6
500 mg X 120정(60 g/ 235 kcal
20배
대용량
고농축분말
20배 고농축으로
깊고 진한
노니추출분말
4개월분
영양소 파괴
|저온스프레이 공법으로 4개월분 대용량으로
영양소파괴를 최소화
온 가족 건강관리!
첨가물
NO
중금속불검출
퓨첨가
|합성보존료, 합성착색료,
합성향료 첨가
풍부한 영양
식품의약품안전처에서
불검출 테스트 완료
•200여 종의
파이토케미컬 + a
(경인지방식품의약품안전청 2018년) ·출처 : TRENDS IN FOOD SCENCE & TEO-NOO0GY 45(2019) 118-129
/THE EFSA JOUNALC20099981-16
저온 스프레이 공법으로
영양소 파괴 최소화
Cold
Spray
LTSD
저온스프레이 공법이란원물 그대로를 50C에서
1번, 60℃에서 2번 저온으로 추출하는공법으로
영양소의파과를 최소화하는공법입니다.
홀 리 데 이
프리미엄 노니 타블렛을
믿을 수 있는 이 유
즈
고객을 생각하는 브랜드 홀리데이즈와 함께
당신의 건강스펙트럼을 넓혀보세요
노니, 걱정 없이 드세요!
홀리데이즈 노니타블렛은한국식품과학연구원
수입검사간 적합판정을 받고 수입된 안전한제품이므로
안심하고 드실 수 있습니다!
시험검사
항목명
결과
판정
타르색소
불검출
이산화황 | 0030glg
적합
대장균군 | Q,0,0,0
금속성이물 | 식품공전에
적합
적합
Mission/Trust/Quality
믿을 수 있는제조사를 통한 정직한 품질관리
sugec
20배고농축
원료분석 증명서
하이난 노니추출분말 100%원료확인서
tt
수입신고필증
생산물배상책임보험
환경경영시스템인증서
합성보존료
합성착색료
합성향료
성가
첨가
섬가
Best/Solution/Balance
영양 손실을 최소화시킨 생산공정!
홀리데이즈 프리미엄 노니 타블렛은
저온 스프레이 공법을 사용하여
‘금속이물, 걱정이 없습니다! '
홀리데이즈 프리미엄 노니 타블렛 제조공정
Vwvvv
① 음용수로 세척
② 물만으로용매추출 ③고형분을 남겨원액 농축
@ 제품 완성
@멸균 및 분무 건조
ⓒ 분말 작업 및 여과
원액을 급속 건조시킨 분말 사용!
홀리데이즈 프리미엄 노니 타블렛은
중금속 문제가 전혀 없는 프리미엄 제품입니다.
원풀 뿌딴 아니라
제품의 제조공정까지 생각하는 콜리데이즈
밀고 안심하세요!
4개월분 대용량
타블렛으로 간편하게 쏘~옥!
+
HOLIDAYS PREMIUM NONI TABLET
언론에서도 주목하는 노니!
HOLIDAYS NEWS LETTER
먹기 힘든 슈퍼푸드 노니, ""간편하게 먹는 방법""
떠오르는 과일계의 샛별 '노니'의 유용성
세계적으로 유명한 모델이 언급한 '노니'란?
EFSA(유럽식품안전청)
노벨푸드 승인
노니 관련 SCI급 논문
100여 편 수록
Acla Pharmacol Sin 2002 Dec 1 2) 1127-1141
US TOP 10 Herbs and botanical Sales and Growth 2004-2014, NBJ 2015
홀리데이즈 프리미엄 노니 타블렛의
차별화된 설계!
Safety Cap
더욱 안전한
안전캡, 실리카겔
상품의 변질 예방
세밀한 정제공정
홀리데이즈 프리미엄 노니 타블렛의
자유로운 섭취방법!
기본 프로그램 상루 1건
(1회 1정)
집중 프로그램 상루 2
(1회 2정)
1일 1회 1회 1정~2정까지 본인이 원하는 자유로운
섭취 방법으로 간편한 관리가 가능합니다.
HOLIDAYS
프리미엄 노니 타블렛
이런 분들께 추천합니다!
M 노니를 간편하게 섭취하길 원하시는 분
M 순수한 노니의영양을 섭취하시고 싶으신 분
M 건강한 생활을 유지하길 원하시는 분
M 불규칙한 생활로 지쳐있으신 분
M 슈퍼푸드의 도움이 필요한온 가족 모두
홀리데이즈
프리미엄 노니 타블렛
Harliedoys
HOLIDAYS
NOni
간편하게하루 1정으로
활력을느껴보세요!
노니
500 mgx 120정(60 g)
/ 4개월분 대용량
제품상세정보
노니(NOND
제품명
제품의 유형
캔디류
500 mgX 120정(60 g 235 kcal
내용량
품목제조번호
2005037217237
노니추출분말(노니추출물(중국산), 말도덱스트린],
포도당, 스테아린산마그네슘, 히드록시프로필메틸
셀룰로스
원료명 및 함량
권장섭취량 및 섭취방법
1일 1회, 1회 1정을 충분한 물과 함께 섭취하십시오.
(1일 2정까지 섭취 가능합니다.)
(주)허브큐어 / 경기도 포천시 창수면 창동로 286-35
제조원
(주)더식스6/ 서울특별시 노원구 동일로 1701, 3F
판매원
보관방법
직사광선을 피해 실은에 보관하시고, 영.유아및
어린이 손이 당지 않는 곳에 보관하십시오
수유부, 특이체질 알레르기 체질인 경우 개인에 따라
과민반응을 나타낼 수 있으므로 원료를 확인 후 섭취
하십시오. 용기 안의 방습제(실리카겔는 드시지 마십
시오.
섭취 시 주의사항
영양정보
1일 섭취량 : 1정(500 mg)당 2 kcal
1일 섭취량 당
함량
% 영양성분기준치
나트륨
5mg 미만
탄수화물
0g
당류
0g
트랜스지방
포화지방
콜레스테롤
Omg
단백질
*1일영양성분 기준치에 대한 비율(%)은 2000 kcal 기준이므로 개인의 필요 알랑에 따라 다를 수 있습니다.
을 8888 을 8 。",1
